bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,image_url
42589,Shoot the Piano Player,David Goodis,4.02,679732543,9.78E+12,eng,158,2768,143,10/3/1990,Vintage Crime/Black Lizard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328135504l/42589.jpg
42594,CliffsNotes on Shakespeare's Twelfth Night,James Lamar Roberts/CliffsNotes/William Shakespeare,4.16,822000946,9.78E+12,eng,64,11,2,9/20/1960,Cliffs Notes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389646687l/42594.jpg
42597,Twelfth Night: Or What You Will,William Shakespeare/Elizabeth Story Donno/Penny Gay,3.98,052153514X,9.78E+12,eng,186,62,7,3/15/2004,Cambridge University Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348303255l/42597.jpg
42602,How to Spell Like a Champ,Barrie Trinkle/Paige Kimble/Carolyn  Andrews,4.17,761143696,9.78E+12,eng,192,46,7,11/16/2006,Workman Publishing Company,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923114l/42602.jpg
42603,Black Like Me,John Howard Griffin,4.13,451208641,9.78E+12,eng,208,53790,2118,5/6/2003,Berkley Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311696842l/42603.jpg
42604,Men Are Like Waffles  Women Are Like Spaghetti,Bill Farrel/Pam Farrel,3.88,736904867,9.78E+12,eng,253,952,117,1/1/2001,Harvest House Publishers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924015l/42604.jpg
42606,As You Like It,William Shakespeare/Arkangel Cast/Victoria Hamilton/Niamh Cusack/Stephen Mangan,3.83,1932219048,9.78E+12,en-US,2,28,6,9/6/2005,The Audio Partners,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1282924129l/42606.jpg
42607,As You Like It,William Shakespeare,3.83,074348486X,9.78E+12,eng,263,62368,1291,8/23/2011,Simon Schuster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1561383241l/42607._SY475_.jpg
42609,As You Like It,William Shakespeare/Juliet Dusinberre,3.83,1904271227,9.78E+12,eng,449,410,36,7/25/2006,Bloomsbury Arden Shakespeare,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439506746l/42609._SY475_.jpg
42612,As You Like It (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther,3.83,1411401042,9.78E+12,eng,256,265,36,6/22/2004,SparkNotes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356135742l/42612.jpg
42615,War of the Rats,David L. Robbins,4.11,055358135X,9.78E+12,eng,512,1800,127,6/6/2000,Bantam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403181308l/42615.jpg
42622,Nimitz Class (Admiral Arnold Morgan  #1),Patrick Robinson,3.92,60564423,9.78E+12,eng,495,5402,97,2/3/2004,Harper Paperbacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1169882269l/42622.jpg
42625,Nimitz Class (Admiral Arnold Morgan  #1),Patrick Robinson,3.92,61096849,9.78E+12,eng,528,1,0,1/23/1998,HarperTorch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1169882270l/42625.jpg
42631,Having a Mary Heart in a Martha World: Finding Intimacy with God in the Busyness of Life,Joanna Weaver,4.18,1578562589,9.78E+12,eng,256,14711,442,7/18/2000,Waterbrook Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341472478l/42631.jpg
42632,Thirst,Mary Oliver,4.36,807068969,9.78E+12,eng,88,3689,351,10/15/2006,Beacon Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924855l/42632.jpg
42634,The Gilded Web (Web  #1),Mary Balogh,3.58,440243068,9.78E+12,eng,480,2621,169,11/28/2006,Dell,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388444377l/42634.jpg
42641,Resurrection,Leo Tolstoy/Louise Maude/Aylmer Maude,4.13,735102864,9.78E+12,eng,562,11468,530,2/1/2000,Replica Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335874776l/42641.jpg
42647,Cold Mountain,Charles Frazier,3.86,871136791,9.78E+12,eng,356,1088,127,5/16/1997,Atlantic Monthly Press (NYC),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433172418l/42647._SY475_.jpg
42652,Red Road From Stalingrad: Recollections of a Soviet Infantryman,Mansur Abdulin/Artem Drabkin,4.1,184415145X,9.78E+12,en-US,195,82,4,1/19/2005,Pen & Sword Military,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388264960l/42652.jpg
42661,The Fall of Berlin 1945,Antony Beevor,4.29,142002801,9.78E+12,eng,490,10230,326,4/29/2003,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312049741l/42661.jpg
42662,Paris: After the Liberation 1944-1949,Antony Beevor/Artemis Cooper,3.83,142437921,9.78E+12,eng,464,542,48,8/31/2004,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389747983l/42662.jpg
42668,Demon Angel (The Guardians  #1),Meljean Brook,3.53,425213471,9.78E+12,eng,432,2704,237,1/2/2008,Berkley Sensation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348005381l/42668.jpg
42682,Mariel Hemingway's Healthy Living from the Inside Out: Every Woman's Guide to Real Beauty  Renewed Energy  and a Radiant Life,Mariel Hemingway,3.89,60890398,9.78E+12,eng,288,175,22,12/26/2006,HarperOne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441427295l/42682._SX318_.jpg
42688,Hemingway vs. Fitzgerald,Scott Donaldson,3.85,1585671266,9.78E+12,eng,352,185,19,12/1/2001,Harry N. Abrams,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387732768l/42688.jpg
42691,The Haj,Leon Uris,4.03,553248642,9.78E+12,eng,525,11372,396,5/1/1985,Bantam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359743182l/42691.jpg
42692,Mila 18,Leon Uris,4.29,553241605,9.78E+12,eng,563,21662,485,11/1/1983,Bantam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359742799l/42692.jpg
42693,A God in Ruins,Leon Uris,3.26,61097934,9.78E+12,eng,517,1208,104,9/5/2000,Avon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410130545l/42693.jpg
42694,Battle Cry,Leon Uris,4.15,006075186X,9.78E+12,eng,694,8323,137,6/28/2005,Avon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410141181l/42694.jpg
42695,The Angry Hills,Leon Uris,3.67,553277871,9.78E+12,eng,245,1163,50,1/1/1984,Bantam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302934789l/42695.jpg
42697,Exodus,Leon Uris,4.34,553258478,9.78E+12,eng,608,85927,1520,10/1/1986,Bantam Books  Inc.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568189223l/42697._SY475_.jpg
42698,Oh  Play That Thing,Roddy Doyle,3.29,014303605X,9.78E+12,en-US,384,1545,105,10/25/2005,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388238757l/42698.jpg
42701,The Van (The Barrytown Trilogy  #3),Roddy Doyle,3.94,140260021,9.78E+12,eng,320,5718,164,3/1/1997,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1169883075l/42701.jpg
42706,Fish & Chips (The Barrytown Trilogie  #3),Roddy Doyle/Renate Orth-Guttmann,3.94,3596153026,9.78E+12,ger,314,2,0,10/1/2002,Fischer Taschenbuch Verlag,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1169883100l/42706.jpg
42714,The Giggler Treatment,Roddy Doyle/Brian Ajhar,4.17,439993857,9.78E+12,en-GB,112,1425,149,7/20/2001,Scholastic  Inc.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1169883117l/42714._SX318_.jpg
42718,A Star Called Henry,Roddy Doyle,3.84,99284480,9.78E+12,eng,342,6885,438,9/7/2000,Vintage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348201768l/42718.jpg
42719,The Van,Roddy Doyle,3.94,043620052X,9.78E+12,eng,312,30,4,8/4/1991,Secker and Warburg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1607669068l/42719._SY475_.jpg
42728,Rover rettet Weihnachten.,Roddy Doyle/Brian Ajhar,4.12,3570127214,9.78E+12,ger,160,1,0,9/1/2002,Omnibus Hc Bei Bertelsmann,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
42738,The Snapper,Roddy Doyle,3.93,3596153034,9.78E+12,ger,217,26,5,9/1/2002,Fischer TB,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1169883149l/42738.jpg
42741,Yeats Is Dead,Roddy Doyle/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Pauline McLynn/Tom Humphries/Joseph O'Connor/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Gerard Stembridge/Donal O'Kelly,3.4,99422344,9.78E+12,eng,298,34,4,6/6/2002,Vintage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408923761l/42741.jpg
42758,The Fantastic Vampire: Studies in the Children of the Night: Selected Essays from the Eighteenth International Conference on the Fantastic in the Arts,James Craig Holte,0,313309337,9.78E+12,eng,176,0,0,3/30/2002,Greenwood Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1169913044l/42758.jpg
42763,A Dracula Handbook,Elizabeth Russell Miller,4.07,1413480942,9.78E+12,eng,200,10,1,3/23/2005,Xlibris Corporation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391922447l/42763.jpg
42772,Real Estate Loopholes: Secrets of Successful Real Estate Investing,Diane  Kennedy/Garrett Sutton/Robert T. Kiyosaki,4.15,446691356,9.78E+12,eng,240,721,9,12/31/2003,Warner Books (NY),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389716697l/42772.jpg
42777,Hope is the Thing with Feathers: A Personal Chronicle of Vanished Birds,Christopher Cokinos,4.22,446677493,9.78E+12,eng,384,308,33,4/1/2001,Warner Books (NY),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390510442l/42777.jpg
42797,Goodbye Forever (Sweet Dreams  #72),Barbara Conklin,3.76,055324356X,9.78E+12,eng,135,56,0,12/31/1984,Bantam Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298299232l/42797.jpg
42798,Winter Dreams (Sweet Dreams  #141),Barbara Conklin,3.85,553270621,9.78E+12,eng,176,104,4,2/1/1988,Bantam Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298305772l/42798.jpg
42802,First  Last and Always (Sweet Dreams  #96),Barbara Conklin,3.76,553251791,9.78E+12,eng,160,65,2,9/1/1985,Bantam Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298301163l/42802.jpg
42808,P.S. I Love You (Sealed with a Kiss #4),Valerie Parv,2.83,373033664,9.78E+12,eng,192,23,1,4/24/1995,Harlequin Romance,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355673073l/42808.jpg
42811,PS I Love You Baby Collection,Lynda Milligan/Nancy J. Smith,4.43,962247723,9.78E+12,en-US,79,7,0,12/31/1990,Possibilities,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922251l/42811.jpg
42818,Tales from Margaritaville,Jimmy Buffett,3.9,156026988,9.78E+12,en-US,230,2450,175,6/3/1989,Fawcett,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396316242l/42818.jpg
42819,A Pirate Looks at Fifty,Jimmy Buffett/Leona Nevler,3.83,449005860,9.78E+12,eng,420,3036,216,11/28/1999,Fawcett,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388268151l/42819.jpg
42831,The Parrot-Head Companion: An Insider's Guide to Jimmy Buffett,Thomas Ryan,2.83,806520159,9.78E+12,eng,176,6,0,1/1/1998,Citadel Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388188663l/42831.jpg
42849,The Dog Who Loved Too Much: Tales  Treatments and the Psychology of Dogs,Nicholas Dodman,4.08,553375261,9.78E+12,eng,258,691,35,3/3/1997,Bantam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388742738l/42849.jpg
42854,Barack Obama: Working to Make a Difference,Marlene Targ Brill/Lerner Publishing Group,3.96,822560569,9.78E+12,en-US,48,19,5,4/1/2006,Lerner Publications,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389379358l/42854.jpg
42855,Great Speeches by African Americans: Frederick Douglass  Sojourner Truth  Dr. Martin Luther King  Jr.  Barack Obama  and Others,James Daley/Barack Obama/Martin Luther King Jr.,4.3,486447618,9.78E+12,eng,160,230,21,4/28/2006,Dover Publications,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328863658l/42855.jpg
42862,The Heart of a Leader,Kenneth H. Blanchard,3.96,1562924885,9.78E+12,en-US,162,542,33,6/1/1999,David C. Cook,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437596742l/42862._SX318_.jpg
42863,Mission Possible,Kenneth H. Blanchard,3.44,71348271,9.78E+12,eng,242,0,0,4/30/1999,McGraw-Hill Companies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1169948646l/42863.jpg
42864,Lead Like Jesus: Lessons from the Greatest Leadership Role Model of All Time,Kenneth H. Blanchard/Phil Hodges,4.04,849918723,9.78E+12,en-US,239,808,41,3/1/2007,W Publishing Group,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432305469l/42864._SX318_.jpg
42866,The Little Book of Coaching: Motivating People to Be Winners,Kenneth H. Blanchard/Don Shula,3.65,66621038,9.78E+12,en-US,128,73,12,1/23/2001,Harper Business,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347464137l/42866.jpg
42867,Full Steam Ahead!: Unleash the Power of Vision in Your Work and Your Life,Kenneth H. Blanchard/Jesse Stoner,3.76,1576753069,9.78E+12,en-US,192,156,15,10/1/2004,Berrett-Koehler Publishers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390189716l/42867.jpg
42869,The Servant Leader,Kenneth H. Blanchard,4.09,849996597,23755004321,eng,128,276,26,3/11/2003,Thomas Nelson,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348558571l/42869.jpg
42876,Down Under,Bill Bryson,4.07,055299703X,9.78E+12,eng,398,4510,392,8/6/2001,Black Swan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284187468l/42876.jpg
42878,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,767902513,9.78E+12,eng,276,1405,266,5/4/1998,Bantam Doubleday Dell Publishing Group,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436575883l/42878.jpg
42880,Bizarre World,Bill  Bryson/Kathryn Lamb,3.38,751510610,9.78E+12,eng,120,73,6,5/1/2001,Little  Brown Book Group,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359617928l/42880.jpg
42882,The Life and Times of the Thunderbolt Kid: A Memoir,Bill Bryson,3.94,767919378,9.78E+12,en-US,268,1329,250,9/25/2007,Broadway Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614044843l/42882.jpg
42883,Bill Bryson: The Complete Notes,Bill Bryson,4.09,038560131X,9.78E+12,eng,544,901,36,10/5/2000,Doubleday,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1289491565l/42883.jpg
42885,Motel Blues,Bill Bryson/David B. Ellis,3.83,2228897353,9.78E+12,fre,399,17,3,4/15/2003,Payot,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1169955343l/42885.jpg
42891,Journeys in English,Bill Bryson,3.72,563496266,9.78E+12,eng,3,510,60,2/2/2004,BBC Physical Audio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348495562l/42891.jpg
42895,Una breve historia de casi todo,Bill Bryson/José Manuel Álvarez,4.21,8478713808,9.79E+12,spa,567,713,68,4/30/2006,Rba Libros,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306747070l/42895.jpg
42898,Lover Revealed (Black Dagger Brotherhood  #4),J.R. Ward,4.3,451412354,9.78E+12,eng,480,106469,3691,3/6/2007,Onyx,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389646548l/42898.jpg
42899,Dark Lover (Black Dagger Brotherhood  #1),J.R. Ward,4.2,451216954,9.78E+12,eng,393,259511,10475,9/6/2005,Penguin Group (USA),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429676285l/42899.jpg
42900,Lover Awakened (Black Dagger Brotherhood  #3),J.R. Ward,4.45,451219368,9.78E+12,eng,448,144906,5728,9/5/2006,Signet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388773547l/42900.jpg
42909,All Things Wise and Wonderful,James Herriot,4.41,312335288,9.78E+12,eng,448,22780,366,11/1/2004,St. Martin's Griffin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434476309l/42909._SY475_.jpg
42915,CliffsNotes on Remarque's All Quiet on the Western Front,Susan Van Kirk/CliffsNotes/Erich Maria Remarque,4.24,764586718,9.78E+12,eng,112,12,0,12/20/2000,Cliffs Notes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388513392l/42915.jpg
42916,All Quiet on the Western Front,Erich Maria Remarque,3.97,449231801,9.78E+12,en-GB,256,64,4,3/12/1987,Fawcett Crest,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360042525l/42916.jpg
42924,The Nightingale's Song,Kathleen Eschenburg,3.88,380815699,9.78E+12,eng,384,16,3,10/30/2001,HarperTorch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387710318l/42924.jpg
42926,Nightingale's Song,Kate Pennington,3.02,340878754,9.78E+12,en-GB,219,40,5,10/19/2006,Hachette Children's,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328870495l/42926.jpg
42929,Gai-Jin (Asian Saga  #3),James Clavell,3.86,044021680X,9.78E+12,eng,1236,10757,296,4/3/1994,Dell,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389738197l/42929.jpg
42932,Whirlwind (Asian Saga  #6),James Clavell,3.82,340766182,9.78E+12,eng,1231,5626,164,12/2/1999,Morrow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388588052l/42932.jpg
42933,Tai-Pan (Asian Saga  #2),James Clavell,4.27,440184622,9.78E+12,eng,734,39315,778,9/1/2009,Dell,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577989362l/42933._SY475_.jpg
42934,Escape: The Love Story from Whirlwind,James Clavell,3.63,340654163,9.78E+12,eng,584,276,14,7/1/1999,Hodder & Stoughton,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348120969l/42934.jpg
42953,Alaska,James A. Michener,4.12,037576142X,9.78E+12,eng,868,9330,590,11/12/2002,Dial Press Trade Paperback,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413750588l/42953.jpg
42955,The Drifters,James A. Michener,4.04,449213536,9.78E+12,eng,768,6253,353,10/12/1986,Fawcett Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631968302l/42955._SY475_.jpg
42956,Sayonara,James A. Michener,3.81,449204146,9.78E+12,eng,208,1848,104,9/12/1983,Fawcett,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921885l/42956.jpg
42959,The Bridge at Andau,James A. Michener,3.94,449210502,9.78E+12,en-US,288,1135,158,9/12/1985,Fawcett,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388899681l/42959.jpg
42960,Caribbean,James A. Michener,3.93,812974921,9.78E+12,eng,672,4718,232,12/13/2005,Dial Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389144626l/42960.jpg
42986,War and Remembrance (The Henry Family  #2),Herman Wouk,4.41,316954993,9.78E+12,eng,1042,29555,680,2/5/2002,Back Bay Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422331351l/42986.jpg
42988,Don't Stop the Carnival,Herman Wouk,3.93,316955124,9.78E+12,eng,416,2700,298,5/15/1992,Back Bay Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412084482l/42988.jpg
42989,The Hope (The Hope and the Glory  #1),Herman Wouk,4.15,316954411,9.78E+12,eng,704,2336,141,6/3/2002,Back Bay Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440181428l/42989._SY475_.jpg
42990,Youngblood Hawke,Herman Wouk,4.04,316955175,9.78E+12,en-US,783,1248,68,5/15/1992,Back Bay Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440384487l/42990._SY475_.jpg
42993,Aurora Dawn,Herman Wouk,3.47,316955094,9.78E+12,en-US,288,213,20,4/15/1992,Back Bay Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440794845l/42993._SY475_.jpg
43010,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,1419317261,9.78E+12,eng,6,614,119,12/1/2006,Recorded Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1604459883l/43010._SX318_.jpg
43015,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,4.16,374105235,9.78E+12,eng,229,147820,9547,2/13/2007,Sarah Crichton Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1636774035l/43015.jpg
43017,Yellow Back Radio Broke-Down,Ishmael Reed,3.83,1564782387,9.78E+12,eng,177,496,38,5/1/2000,Dalkey Archive Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327876559l/43017.jpg
43027,Anthem,Ayn Rand,3.63,452286352,9.78E+12,eng,256,470,67,12/28/2004,NAL,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388426320l/43027.jpg
43028,Sorrow's Anthem (Lincoln Perry  #2),Michael Koryta,3.89,312936605,9.78E+12,eng,330,62,7,1/2/2007,St. Martin's Paperbacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388897646l/43028.jpg
43035,White Fang,Jack London,3.98,439236193,9.78E+12,eng,252,119589,3124,1/1/2001,Scholastic Paperbacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475878443l/43035._SX318_.jpg
43037,The Call of the Wild  White Fang and Other Stories,Jack London,3.99,192835149,9.78E+12,eng,400,18720,192,8/20/1998,Oxford University Press  USA,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388295742l/43037.jpg
43039,White Fang,Kathleen Olmstead/Jack London/Dan Andreasen/Arthur Pober,4.24,1402725000,9.78E+12,en-US,160,713,31,3/28/2006,Sterling,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388723914l/43039.jpg
43044,The Sea-Wolf and Selected Stories,Jack London/Ben Bova,4.06,451529367,9.78E+12,eng,352,781,40,5/4/2004,Signet Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385165459l/43044.jpg
43045,The Death of an Irish Sea Wolf (Peter McGarr  #12),Bartholomew Gill,3.74,380725789,9.78E+12,eng,304,135,12,10/1/1997,Avon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390777423l/43045.jpg
43046,Jack London Illustrated: The Call of the Wild/White Fang/The Sea-Wolf/40 Short Stories,Jack London,4.26,517309807,9.78E+12,eng,761,20,1,10/2/1993,Random House Value Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407614164l/43046.jpg
43049,The Sea Wolf,Jack London,4.04,1598184318,9.78E+12,eng,425,19091,851,6/1/2005,Alan Rodgers Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389481608l/43049.jpg
43051,Kilo Class (Admiral Arnold Morgan  #2),Patrick Robinson,4.05,61096857,9.78E+12,eng,512,1738,58,3/3/1999,HarperPaperbacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389616912l/43051.jpg
43058,Barracuda 945 (Admiral Arnold Morgan  #6),Patrick Robinson,3.97,60086637,9.78E+12,eng,498,1119,27,6/29/2004,HarperTorch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389616907l/43058.jpg
43059,H.M.S. Unseen (Admiral Arnold Morgan  #3),Patrick Robinson/Sandler/David McCallum,4.01,61098019,9.78E+12,eng,544,2076,38,3/1/2000,HarperTorch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389991986l/43059.jpg
43060,Slider,Patrick Robinson,4.13,006058033X,9.78E+12,en-US,416,66,7,4/27/2004,It Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347321975l/43060.jpg
43061,U.S.S. Seawolf (Admiral Arnold Morgan  #4),Patrick Robinson,3.96,61030651,9.78E+12,eng,496,1581,46,5/1/2001,HarperTorch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390866176l/43061.jpg
43063,Menace Invisible (Admiral Arnold Morgan  #3),Patrick Robinson,4.01,2226114971,9.78E+12,fre,384,3,0,3/1/2000,Albin Michel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1169961842l/43063.jpg
43068,True Blue: The Oxford Boat Race Mutiny,Daniel Topolski/Patrick Robinson,4.24,553400037,9.78E+12,en-US,320,69,13,2/23/1990,Bantam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373929531l/43068.jpg
43072,A Picture Book of Anne Frank,David A. Adler/Karen Ritz,4.18,823410781,9.78E+12,en-US,32,217,70,1/1/1993,Holiday House,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347416396l/43072.jpg
43073,Who Was Anne Frank?,Ann Abramson/Nancy Harrison,4.26,448444828,9.78E+12,eng,103,1953,293,1/18/2007,Penguin Workshop,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924838l/43073.jpg
43074,Enslaved by Ducks,Bob Tarte,3.44,1565124502,9.78E+12,eng,308,2263,448,10/1/2004,Algonquin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394884333l/43074.jpg
43076,Ice Castles,Leonore Fleischer,3.87,044970081X,9.78E+12,eng,220,161,19,3/12/1982,Fawcett,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586900179l/43076._SY475_.jpg
43081,Marching Powder: A True Story of Friendship  Cocaine  and South America's Strangest Jail,Rusty Young/Thomas McFadden,4.26,312330340,9.78E+12,eng,400,11121,522,5/1/2004,St. Martin's Griffin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388245700l/43081.jpg
43082,Marching Powder,Rusty Young,4.26,330419587,9.78E+12,eng,371,906,94,7/1/2004,Pan MacMillan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356460260l/43082.jpg
43084,Nations and Nationalism since 1780: Programme  Myth  Reality,Eric Hobsbawm,3.9,521439612,9.78E+12,eng,214,1175,39,10/30/1992,Cambridge University Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389996316l/43084.jpg
43087,Interesting Times: A Twentieth-Century Life,Eric Hobsbawm,4.06,1565849655,9.78E+12,eng,448,374,24,5/16/2005,New Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328752661l/43087.jpg
